Gene,Wtrep1,Wtrep2,Wtrep3,Kocna1rep1,Kocna1rep2,Kocrz1rep1,Kocrz1rep2,Kocrz1rep3,pmc1005,pmc1006,pmc1007,Wtpmc1008,Wtpmc1009,Wtpmc1010
CNAG_10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10035,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_10036,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CNAG_10037,0,5,0,2,1,0,0,0,0,0,0,0,0,0
CNAG_10038,0,2,1,1,3,0,2,1,0,0,0,0,0,0
CNAG_10039,0,5,3,1,1,0,2,0,0,0,0,0,0,0
CNAG_10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10041,1,4,0,0,1,0,0,0,0,0,0,0,0,0
CNAG_10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10043,0,0,0,4,1,0,0,0,0,0,0,0,0,0
CNAG_10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10045,1,1,0,0,0,0,1,1,1,0,1,0,0,0
CNAG_10046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10048,0,1,0,0,0,3,1,1,0,0,0,0,0,0
CNAG_10049,3,10,7,9,6,1,7,4,0,0,0,0,0,0
CNAG_10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10051,0,1,0,2,1,0,2,1,0,0,0,0,0,0
CNAG_10052,13,15,19,8,11,3,12,7,0,0,0,0,0,0
CNAG_10053,0,6,6,5,7,0,7,4,0,0,0,0,0,0
CNAG_10054,2,1,0,2,1,0,0,1,0,0,1,0,0,0
CNAG_10055,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10056,3,2,0,5,3,0,6,3,0,0,0,0,0,0
CNAG_10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10058,0,0,0,2,0,0,0,1,0,0,0,0,0,0
CNAG_10059,1,5,4,0,2,0,0,0,0,0,0,0,0,0
CNAG_10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10061,0,2,0,0,0,0,0,0,0,0,0,0,0,1
CNAG_10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10063,7,4,9,16,6,1,9,7,0,0,1,0,1,0
CNAG_10064,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10065,0,2,0,2,3,0,2,0,0,0,0,0,0,0
CNAG_10066,0,2,2,12,1,11,6,0,0,0,0,0,0,0
CNAG_10067,0,5,0,3,0,0,1,1,0,0,0,0,0,0
CNAG_10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10074,1,2,2,0,2,3,4,0,0,0,0,0,0,1
CNAG_10075,0,0,0,16,0,0,2,0,0,0,0,0,0,0
CNAG_10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10078,0,0,2,0,1,0,0,0,0,0,0,0,0,0
CNAG_10079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10081,0,2,0,9,1,0,1,0,0,0,0,0,0,0
CNAG_10082,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CNAG_10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10089,2,0,0,0,1,0,1,0,0,0,0,0,0,0
CNAG_10090,2,11,14,19,10,0,8,7,0,0,0,0,0,0
CNAG_10091,4,3,3,0,0,9,1,1,0,0,0,0,0,0
CNAG_10092,0,17,18,2,7,1,12,13,0,0,0,0,0,0
CNAG_10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10096,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CNAG_10097,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_10098,0,0,1,0,1,1,1,0,1,0,0,0,0,0
CNAG_10099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10101,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CNAG_10102,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10103,0,0,0,4,1,2,1,0,0,0,0,0,0,0
CNAG_10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10105,6,14,4,7,10,12,14,4,0,0,0,0,0,0
CNAG_10106,1,0,0,3,0,0,1,1,0,0,0,0,0,0
CNAG_10107,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10109,1,3,0,1,0,0,2,2,0,0,0,0,0,0
CNAG_10110,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10111,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_10112,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10117,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10119,0,1,3,0,2,0,0,1,0,0,0,0,0,0
CNAG_10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10121,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10122,0,3,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_10123,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10125,4,23,4,5,11,8,13,7,0,0,0,0,0,0
CNAG_10126,0,2,0,0,1,0,2,2,0,1,0,0,0,0
CNAG_10127,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CNAG_10128,0,1,0,1,0,0,1,3,0,0,0,0,0,0
CNAG_10129,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10130,0,0,1,3,0,0,0,1,0,0,0,0,0,0
CNAG_10131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10134,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_10135,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CNAG_10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10142,0,4,0,2,0,0,0,1,0,0,0,0,0,0
CNAG_10143,0,1,2,0,0,0,0,0,0,0,2,0,0,1
CNAG_10144,3,1,0,0,1,0,0,1,0,0,0,0,1,0
CNAG_10145,0,0,0,3,0,0,0,1,0,0,0,0,0,0
CNAG_10146,0,0,0,3,0,0,0,1,0,0,0,0,0,0
CNAG_10147,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_10500,94473,70164,110031,56897,57472,139026,114136,76580,748,1748,3363,3230,1744,1829
CNAG_10501,3785,2978,2414,2664,2107,3477,3642,2099,197,831,1021,309,222,234
CNAG_10502,123593,74055,122112,59460,57528,184573,128427,85995,1139,2409,5773,4072,1962,2266
CNAG_10503,26,52,21,28,7,17,32,25,7,11,6,15,4,7
CNAG_11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11001,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CNAG_11002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CNAG_11003,0,0,2,0,0,0,0,3,0,0,0,0,0,0
CNAG_11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11007,0,0,0,0,0,6,0,0,0,0,0,0,0,0
CNAG_11008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11009,2,0,0,3,0,0,0,0,0,1,0,0,0,0
CNAG_11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11012,2,0,0,0,0,0,0,2,0,1,0,2,0,0
CNAG_11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_11016,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CNAG_12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12001,126,147,200,120,96,85,138,120,3,1,4,4,2,1
CNAG_12002,6,26,20,47,36,14,25,19,1,1,1,2,0,2
CNAG_12003,0,4,3,3,3,0,2,2,0,0,0,0,0,0
CNAG_12004,3,3,0,5,0,0,1,0,0,0,0,0,0,0
CNAG_12005,121,86,137,201,75,151,122,180,2,1,6,3,2,1
CNAG_12006,22,9,0,10,10,12,39,20,0,0,0,0,0,0
CNAG_12007,0,0,0,0,0,3,0,1,0,0,0,0,0,0
CNAG_12008,4,1,3,15,6,6,4,2,0,0,0,0,0,0
CNAG_12009,247,110,145,126,73,208,159,135,0,3,6,0,0,1
CNAG_12010,9,5,1,0,3,0,2,4,0,0,1,0,0,0
CNAG_12011,6,5,2,0,3,10,4,6,0,0,0,0,1,0
CNAG_12012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12013,17,99,55,147,64,3,74,106,0,0,0,0,0,0
CNAG_12014,185,66,87,33,26,194,92,110,1,0,2,0,0,0
CNAG_12015,3,0,0,1,1,1,0,2,0,0,0,0,0,0
CNAG_12016,241,517,332,406,322,238,598,561,0,5,8,4,2,4
CNAG_12017,0,1,0,0,0,6,2,3,0,0,0,0,0,0
CNAG_12018,339,264,280,370,270,378,424,447,8,10,13,9,8,11
CNAG_12019,0,1,3,2,4,0,2,0,0,0,0,0,0,0
CNAG_12020,55,20,26,2,6,14,16,19,1,0,0,0,0,0
CNAG_12021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12022,46,63,53,46,24,25,59,40,2,1,4,1,0,1
CNAG_12023,3,0,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_12024,54,229,89,114,160,52,236,119,1,5,1,2,6,6
CNAG_12025,30,52,40,72,34,32,37,71,1,3,1,1,0,1
CNAG_12026,4,13,24,4,4,9,16,9,0,0,0,0,0,0
CNAG_12027,0,1,2,3,0,5,1,1,0,0,0,0,0,0
CNAG_12028,1,2,0,0,1,0,2,2,0,0,0,0,0,0
CNAG_12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12030,50,56,59,35,11,36,62,67,0,0,0,1,0,0
CNAG_12031,0,2,0,0,1,0,0,0,0,0,0,0,0,0
CNAG_12032,13,47,23,78,47,15,74,75,0,0,1,0,1,0
CNAG_12033,35,51,20,57,18,34,38,28,1,2,1,0,0,0
CNAG_12034,114,29,69,39,16,107,44,68,1,0,6,0,0,0
CNAG_12035,3,13,7,11,4,6,11,3,0,1,1,1,0,0
CNAG_12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12037,23,20,17,46,20,47,22,32,0,0,1,0,1,0
CNAG_12038,15,17,15,14,18,18,19,12,0,0,0,0,0,0
CNAG_12039,28,31,30,17,15,18,25,19,0,0,1,2,0,1
CNAG_12040,38,18,32,21,12,25,25,17,0,0,0,0,0,0
CNAG_12041,1,1,0,2,1,0,4,1,0,0,0,0,0,0
CNAG_12042,4,3,8,3,2,10,8,3,0,0,0,0,0,0
CNAG_12043,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CNAG_12044,18,23,13,22,30,11,28,25,0,5,8,0,4,4
CNAG_12045,30,34,46,53,14,31,40,35,0,0,1,0,0,1
CNAG_12046,181,72,71,97,72,152,81,92,1,2,1,0,1,0
CNAG_12047,4,3,8,2,2,4,6,11,0,0,0,0,0,0
CNAG_12048,226,123,146,119,52,187,134,132,0,0,1,1,1,0
CNAG_12049,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12050,0,0,6,2,2,0,3,1,0,0,0,0,0,0
CNAG_12051,18,18,17,6,16,17,22,10,0,1,0,0,0,0
CNAG_12052,2,6,10,11,7,6,11,7,1,0,1,0,0,0
CNAG_12053,33,54,20,74,52,13,52,49,0,1,1,0,1,0
CNAG_12054,9,6,9,3,4,9,5,8,0,0,1,2,0,0
CNAG_12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12056,0,0,2,1,2,1,0,5,0,0,0,0,0,0
CNAG_12057,199,97,89,107,54,60,85,69,0,0,2,0,2,0
CNAG_12058,98,95,88,178,113,105,118,98,0,2,4,2,0,0
CNAG_12059,208,159,219,134,81,132,117,125,4,7,5,4,4,5
CNAG_12060,843,497,582,644,393,682,642,614,3,13,6,9,7,7
CNAG_12061,3,1,0,0,0,8,0,1,0,0,0,0,0,0
CNAG_12062,0,2,2,0,0,0,0,1,0,0,0,0,0,1
CNAG_12063,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CNAG_12064,157,62,68,88,104,187,129,135,2,4,3,2,2,2
CNAG_12065,48,31,37,58,49,41,44,56,0,0,1,3,3,0
CNAG_12066,49,28,45,23,23,28,31,24,2,0,2,0,0,0
CNAG_12067,394,194,165,331,226,479,249,203,0,3,2,0,1,0
CNAG_12068,1,3,0,6,0,0,1,2,0,0,0,0,0,0
CNAG_12069,88,144,169,238,107,92,171,168,9,10,17,3,6,2
CNAG_12070,1,6,6,10,3,4,4,4,0,0,0,0,0,0
CNAG_12071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12072,14,13,27,11,10,22,14,6,0,2,0,0,0,0
CNAG_12073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12074,55,23,27,17,24,75,34,47,0,0,0,0,0,1
CNAG_12075,0,2,0,0,0,3,0,1,0,0,0,0,0,0
CNAG_12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12078,262,159,192,103,83,194,165,126,0,4,6,3,6,5
CNAG_12079,6,7,17,10,9,11,17,22,0,0,0,0,0,0
CNAG_12080,54,61,66,35,22,33,40,34,0,0,2,1,1,2
CNAG_12081,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_12082,1,8,3,10,1,1,3,7,0,0,0,0,0,0
CNAG_12083,1330,740,783,778,532,909,1024,812,4,8,9,6,3,5
CNAG_12084,17,10,7,23,10,13,17,14,1,1,2,0,0,0
CNAG_12085,0,2,0,8,1,5,2,7,0,0,0,0,0,0
CNAG_12086,2,1,0,0,1,0,0,0,1,0,0,0,0,0
CNAG_12087,143,746,489,1083,783,203,803,588,4,11,19,19,9,15
CNAG_12088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12089,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_12090,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CNAG_12091,4,5,5,3,7,7,13,8,0,0,0,0,0,0
CNAG_12092,831,280,443,322,190,682,295,322,8,19,21,11,8,12
CNAG_12093,345,480,528,558,369,379,622,584,5,17,5,19,8,20
CNAG_12094,311,274,182,295,117,328,224,178,3,12,5,5,6,4
CNAG_12095,26,14,11,16,16,25,23,20,0,0,0,0,0,1
CNAG_12096,17,4,7,2,1,12,14,12,0,1,0,0,1,0
CNAG_12097,216,145,93,164,89,316,155,173,0,0,0,0,1,2
CNAG_12098,44,12,13,13,10,74,11,8,1,0,0,0,1,1
CNAG_12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12100,61,57,55,71,33,35,49,65,1,0,0,0,2,1
CNAG_12101,248,78,100,90,38,186,87,110,2,0,7,1,0,1
CNAG_12102,65,28,25,18,26,60,28,26,0,0,0,0,0,0
CNAG_12103,234,11,28,6,20,136,27,23,0,0,1,0,0,0
CNAG_12104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12105,23,25,11,25,8,29,34,21,0,4,4,1,1,0
CNAG_12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12107,45,29,26,52,39,55,48,48,0,0,0,0,0,0
CNAG_12108,38,162,195,269,116,57,159,194,0,4,3,0,1,3
CNAG_12109,130,118,154,51,61,96,163,139,0,0,0,0,0,0
CNAG_12110,167,129,164,170,119,170,133,155,1,4,7,3,1,3
CNAG_12111,153,222,112,115,129,91,190,188,0,0,0,0,0,1
CNAG_12112,0,0,3,7,2,0,2,3,1,0,0,0,0,0
CNAG_12113,726,200,279,68,75,231,108,128,5,9,8,4,0,3
CNAG_12114,45,62,46,58,39,43,127,73,0,0,0,0,0,0
CNAG_12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12116,0,4,0,2,3,0,2,4,0,0,0,0,1,0
CNAG_12117,444,601,799,673,386,360,572,629,1,3,4,1,0,0
CNAG_12118,510,281,356,370,200,640,429,422,1,6,8,8,5,1
CNAG_12119,512,372,287,244,210,306,423,361,0,1,2,2,0,4
CNAG_12120,9,8,7,6,0,4,5,11,1,0,0,0,0,0
CNAG_12122,127,340,293,580,358,120,499,378,1,0,1,0,1,2
CNAG_12123,6,1,2,0,1,4,1,10,0,0,0,0,0,0
CNAG_12124,1,6,1,4,0,3,0,0,0,0,0,0,0,0
CNAG_12125,5,5,9,0,5,9,12,7,0,0,0,0,0,0
CNAG_12126,2,7,8,16,2,4,11,8,0,0,0,0,0,0
CNAG_12127,11,6,3,23,2,11,12,8,0,1,2,0,0,0
CNAG_12128,5,1,6,7,3,2,3,3,0,0,0,0,0,0
CNAG_12129,96,81,87,71,56,73,100,72,0,1,0,0,1,1
CNAG_12130,56,72,67,102,30,22,53,49,1,2,6,3,0,1
CNAG_12131,26,10,4,8,8,22,27,21,0,2,1,3,1,0
CNAG_12132,9,19,0,16,10,9,18,17,0,2,0,0,0,0
CNAG_12133,65,5,8,2,0,48,8,6,1,5,4,0,1,0
CNAG_12134,16,47,25,48,35,22,33,25,0,1,0,2,1,0
CNAG_12135,797,266,325,220,193,506,283,269,4,11,12,1,2,3
CNAG_12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12137,21,32,37,35,19,38,24,26,1,1,3,2,1,0
CNAG_12138,91,31,38,33,24,69,30,50,0,2,0,3,0,0
CNAG_12139,64,40,28,28,12,47,52,49,0,0,1,2,0,0
CNAG_12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12141,41,19,20,66,31,21,29,32,1,3,4,0,1,1
CNAG_12142,6,15,12,15,14,4,10,9,0,0,0,0,0,0
CNAG_12143,2,6,0,13,5,0,6,8,0,1,0,0,0,0
CNAG_12144,69,62,39,78,37,35,71,79,0,0,0,0,0,0
CNAG_12145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12146,7,0,1,1,1,0,2,0,0,0,0,0,0,0
CNAG_12147,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CNAG_12148,135,9,4,7,8,96,17,19,0,0,0,0,0,0
CNAG_12149,28,35,32,28,33,47,44,55,0,0,2,0,1,0
CNAG_12150,10,10,10,17,15,24,19,20,1,1,1,0,0,0
CNAG_12151,1,8,2,22,3,2,0,4,0,0,1,0,0,0
CNAG_12152,0,3,0,4,0,0,2,3,0,0,0,0,0,0
CNAG_12153,45,26,38,29,27,51,49,32,0,1,1,1,1,0
CNAG_12154,30,7,5,11,2,15,2,5,0,0,0,0,0,0
CNAG_12155,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CNAG_12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12157,72,24,27,27,16,50,29,21,0,0,0,0,0,0
CNAG_12158,0,1,0,2,4,2,1,1,0,0,1,0,0,0
CNAG_12159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12160,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CNAG_12161,1919,446,553,302,213,1302,491,491,2,2,7,0,1,4
CNAG_12162,2,0,0,2,0,0,2,1,0,0,0,0,0,0
CNAG_12163,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CNAG_12164,6,7,4,12,4,15,13,11,0,0,0,0,0,0
CNAG_12165,0,2,0,0,0,0,3,3,0,0,0,0,0,0
CNAG_12166,30,17,17,31,15,25,28,22,1,2,1,2,0,5
CNAG_12167,14,2,6,10,4,10,12,13,0,0,0,0,0,0
CNAG_12168,357,311,530,271,196,307,349,483,0,2,4,2,0,2
CNAG_12169,60,8,11,3,3,11,5,10,0,0,0,0,0,0
CNAG_12170,2,8,1,16,0,0,1,2,0,0,0,1,0,0
CNAG_12171,91,61,58,81,32,71,79,75,0,2,2,0,0,0
CNAG_12172,2,1,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12173,16,17,28,12,8,12,18,18,0,0,0,0,0,0
CNAG_12174,429,150,213,124,114,427,244,202,0,3,3,1,1,0
CNAG_12175,212,136,166,127,68,131,187,183,0,0,0,1,0,0
CNAG_12176,120,63,44,61,24,72,37,40,4,6,5,2,1,0
CNAG_12177,11,8,9,3,3,0,4,2,1,1,0,0,0,0
CNAG_12178,1,0,0,11,1,0,2,0,0,0,0,0,0,0
CNAG_12179,0,3,0,3,1,0,6,5,0,0,0,0,0,0
CNAG_12180,20,9,16,8,8,7,12,12,1,0,1,0,0,0
CNAG_12181,0,5,2,6,2,3,1,3,0,0,0,0,0,0
CNAG_12182,31,15,30,4,1,7,13,13,1,1,0,1,0,1
CNAG_12183,528,207,400,27,14,79,35,47,4,5,6,6,3,6
CNAG_12184,10,20,14,9,13,34,8,22,1,0,0,1,0,0
CNAG_12185,1,2,0,2,3,0,2,2,0,0,0,0,0,0
CNAG_12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12188,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_12189,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_12190,2,2,0,6,1,2,0,7,0,0,0,0,0,0
CNAG_12191,117,86,84,110,46,107,77,64,0,0,1,1,0,1
CNAG_12192,36,37,38,44,26,11,44,29,1,0,0,0,0,0
CNAG_12193,0,3,0,0,2,0,1,3,0,0,0,0,0,0
CNAG_12194,763,375,481,458,279,596,421,452,1,3,2,1,3,4
CNAG_12195,105,42,42,74,33,104,75,59,0,1,2,0,0,1
CNAG_12196,0,1,0,0,0,0,2,1,0,0,0,0,0,0
CNAG_12197,14,34,28,29,29,18,28,40,0,0,1,0,0,0
CNAG_12198,13,5,18,5,2,6,6,5,0,0,0,0,0,1
CNAG_12199,231,75,82,36,35,144,77,69,1,2,1,0,1,1
CNAG_12200,361,196,243,227,194,441,299,333,0,6,5,4,1,2
CNAG_12201,70,55,50,94,42,51,84,65,2,2,1,3,1,2
CNAG_12202,87,45,34,31,33,51,52,28,0,0,1,0,1,0
CNAG_12203,223,32,47,109,43,204,50,72,0,3,3,3,1,0
CNAG_12204,4,2,3,0,6,0,0,2,0,0,0,0,0,0
CNAG_12205,7,8,13,9,10,4,17,17,0,0,0,0,0,1
CNAG_12206,2,2,6,1,0,2,5,6,0,0,0,0,0,0
CNAG_12207,11,8,7,15,8,29,7,10,0,1,0,0,0,0
CNAG_12208,40,45,54,50,28,50,67,75,0,1,0,1,0,0
CNAG_12209,331,253,325,232,81,197,252,216,2,9,3,5,5,5
CNAG_12210,56,44,38,34,17,25,47,36,1,1,0,0,0,0
CNAG_12211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12212,216,263,296,321,235,185,381,319,13,23,21,18,17,23
CNAG_12213,20,17,13,5,2,0,0,5,1,5,1,0,0,0
CNAG_12214,32,41,9,96,91,56,72,44,2,1,0,2,1,0
CNAG_12215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12216,11,6,7,16,5,19,5,11,0,6,2,3,1,7
CNAG_12217,19562,4811,10221,2572,1797,5580,2552,3016,53,180,170,20,10,20
CNAG_12218,45,26,10,79,28,43,58,34,0,1,1,1,2,1
CNAG_12219,9,32,34,6,15,7,38,38,0,0,0,0,0,0
CNAG_12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12222,34,21,16,8,15,51,35,27,1,0,1,1,0,0
CNAG_12223,95,78,75,53,37,113,82,81,4,8,5,6,6,4
CNAG_12224,3,0,13,6,3,4,6,3,0,0,1,0,0,0
CNAG_12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12226,2,3,0,0,0,0,2,0,0,0,0,0,0,0
CNAG_12227,112,66,64,60,69,86,92,91,2,6,13,3,0,1
CNAG_12228,78,24,28,26,25,65,39,37,2,3,2,3,0,1
CNAG_12229,160,68,66,49,46,298,63,94,2,16,6,1,1,2
CNAG_12230,64,56,68,26,46,48,67,75,0,0,1,1,0,0
CNAG_12231,2,3,0,0,0,0,1,0,0,0,0,0,0,0
CNAG_12232,5,6,8,2,2,8,5,2,0,0,0,0,0,0
CNAG_12233,0,1,1,0,0,0,0,1,0,0,0,0,0,0
CNAG_12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12235,0,3,6,3,0,1,3,2,0,0,0,0,0,0
CNAG_12236,21,17,15,5,9,27,12,8,1,2,1,1,0,0
CNAG_12237,4,1,3,0,0,0,0,0,0,0,0,0,0,0
CNAG_12238,282,232,205,264,195,193,272,323,3,10,9,12,4,10
CNAG_12239,20,37,29,53,23,33,37,46,0,2,2,0,0,0
CNAG_12240,1,3,3,17,4,6,5,5,0,0,0,0,0,0
CNAG_12241,0,0,0,4,0,0,2,1,0,0,0,0,0,0
CNAG_12242,16,24,18,36,15,24,28,20,0,1,1,0,1,0
CNAG_12243,1002,281,378,436,218,943,354,531,3,18,12,4,2,0
CNAG_12244,31,5,9,7,7,16,11,11,0,1,3,2,1,0
CNAG_12245,19,26,7,2,12,56,33,43,0,1,0,0,1,0
CNAG_12246,50,30,47,35,21,28,28,35,0,1,0,1,1,0
CNAG_12247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAG_12248,0,0,0,2,0,3,0,0,0,1,0,0,0,0
CNAG_12249,21,12,10,3,6,5,5,10,1,0,0,1,0,0
CNAG_12250,644,1355,1242,2007,1276,524,1937,1478,4,13,12,11,10,22
CNAG_12251,3,3,1,0,0,0,3,3,0,0,0,0,0,0
CNAG_12252,39,25,14,0,0,3,4,8,0,2,0,1,0,0
